,placeId,lokasi,provinsi,city,timezone,latitude,longitude,hari,prediksi_hujan,temperatureMin,temperatureMax,waktu,timestamp,kondisi_siang,kondisi_malam
4023,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Sabtu,0.0,22.0,31,2023-01-21T07:00:00+0700,2023-01-21 00:00:00,Sebagian Berawan,Berawan
4024,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Jumat,0.25,22.0,30,2023-01-20T07:00:00+0700,2023-01-20 00:00:00,Sebagian Besar Berawan,Hujan Ringan Larut Malam
4025,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Kamis,0.0,22.0,30,2023-01-19T07:00:00+0700,2023-01-19 00:00:00,Berawan,Berawan
4026,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Rabu,0.0,22.0,29,2023-01-18T07:00:00+0700,2023-01-18 00:00:00,Hujan Curah Petang,Berawan
4027,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Selasa,0.0,22.0,30,2023-01-17T07:00:00+0700,2023-01-17 00:00:00,Hujan Curah Petang,Berawan
4028,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Senin,0.0,22.0,30,2023-01-16T07:00:00+0700,2023-01-16 00:00:00,Berawan,Berawan
4029,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Minggu,0.0,22.0,31,2023-01-15T07:00:00+0700,2023-01-15 00:00:00,Hujan Ringan Petang,Hujan Curah Larut Malam
4030,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Sabtu,0.0,22.0,32,2023-01-14T07:00:00+0700,2023-01-14 00:00:00,Sebagian Besar Berawan,Berawan
4031,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Jumat,0.0,21.0,33,2023-01-13T07:00:00+0700,2023-01-13 00:00:00,Sebagian Berawan,Sebagian Berawan
4032,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Kamis,0.0,21.0,33,2023-01-12T07:00:00+0700,2023-01-12 00:00:00,Sebagian Berawan,Sebagian Berawan
4033,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Rabu,0.0,21.0,32,2023-01-11T07:00:00+0700,2023-01-11 00:00:00,Sebagian Berawan,Sebagian Berawan
4034,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Selasa,0.0,22.0,31,2023-01-10T07:00:00+0700,2023-01-10 00:00:00,Hujan Curah Petang,Berawan
4035,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Senin,0.25,22.0,31,2023-01-09T07:00:00+0700,2023-01-09 00:00:00,Hujan Curah Petang,Berawan
4036,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Minggu,0.0,22.0,32,2023-01-08T07:00:00+0700,2023-01-08 00:00:00,Sebagian Berawan,Sebagian Besar Berawan
4037,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Sabtu,0.0,22.0,31,2023-01-07T07:00:00+0700,2023-01-07 00:00:00,Sebagian Berawan,Sebagian Besar Berawan
4038,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Jumat,0.0,22.0,29,2023-01-06T07:00:00+0700,2023-01-06 00:00:00,Berawan,Sebagian Besar Berawan
4039,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Kamis,3.3,22.0,29,2023-01-05T07:00:00+0700,2023-01-05 00:00:00,Hujan Pagi,Hujan Curah Pagi Buta
4040,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Rabu,26.16,22.0,29,2023-01-04T07:00:00+0700,2023-01-04 00:00:00,Hujan Lebat,Hujan Larut Malam
4041,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Selasa,8.64,22.0,29,2023-01-03T07:00:00+0700,2023-01-03 00:00:00,Hujan Petang,Berawan
4042,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Senin,8.38,22.0,29,2023-01-02T07:00:00+0700,2023-01-02 00:00:00,Hujan,Hujan Curah Pagi Buta
4043,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Minggu,0.25,21.0,29,2023-01-01T07:00:00+0700,2023-01-01 00:00:00,Hujan,Hujan Ringan Pagi Buta
4044,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Sabtu,0.25,21.0,28,2022-12-31T07:00:00+0700,2022-12-31 00:00:00,Hujan Lebat,Hujan Curah Pagi Buta
4045,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Jumat,1.02,21.0,28,2022-12-30T07:00:00+0700,2022-12-30 00:00:00,Hujan,Sebagian Besar Berawan
4046,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Kamis,6.6,21.0,29,2022-12-29T07:00:00+0700,2022-12-29 00:00:00,Hujan,Hujan Pagi Buta
4047,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Rabu,5.33,22.0,29,2022-12-28T07:00:00+0700,2022-12-28 00:00:00,Hujan,Hujan
4048,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Selasa,1.27,21.0,28,2022-12-27T07:00:00+0700,2022-12-27 00:00:00,Hujan Ringan Petang,Hujan Larut Malam
4049,5b5f8a9d1be9572eaa73979fb82b7fc278eb59424c498b9aaa2237225815ce81,"Karanganyar, Jawa Tengah, Indonesia",Jawa Tengah,Karanganyar,Asia/Jakarta,-7.598,110.947,Senin,0.0,22.0,28,2022-12-26T07:00:00+0700,2022-12-26 00:00:00,Berawan,Hujan Curah
4050,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Selasa,0.51,,30,2023-01-24T07:00:00+0800,2023-01-23 23:00:00,Hujan Petang,
4051,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Senin,0.76,21.0,29,2023-01-23T07:00:00+0800,2023-01-22 23:00:00,Hujan Petang,Sebagian Berawan
4052,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Minggu,0.0,21.0,29,2023-01-22T07:00:00+0800,2023-01-21 23:00:00,Hujan Curah Pagi,Sebagian Besar Berawan
4053,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Sabtu,0.76,21.0,29,2023-01-21T07:00:00+0800,2023-01-20 23:00:00,Hujan Curah Petang,Sebagian Besar Berawan
4054,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Jumat,2.03,21.0,28,2023-01-20T07:00:00+0800,2023-01-19 23:00:00,Hujan,Berawan
4055,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Kamis,209.8,21.0,28,2023-01-19T07:00:00+0800,2023-01-18 23:00:00,Badai Petir Lebat,Berawan
4056,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Rabu,6.86,22.0,28,2023-01-18T07:00:00+0800,2023-01-17 23:00:00,Hujan Lebat,Hujan Curah Pagi Buta
4057,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Selasa,23.88,21.0,28,2023-01-17T07:00:00+0800,2023-01-16 23:00:00,Hujan/Petir,Hujan Larut Malam
4058,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Senin,57.91,22.0,28,2023-01-16T07:00:00+0800,2023-01-15 23:00:00,Hujan Lebat,Berawan
4059,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Minggu,35.31,22.0,28,2023-01-15T07:00:00+0800,2023-01-14 23:00:00,Badai Petir,Hujan Curah Petir Fajar
4060,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Sabtu,4.57,22.0,29,2023-01-14T07:00:00+0800,2023-01-13 23:00:00,Hujan,Hujan Pagi Buta
4061,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Jumat,20.32,21.0,29,2023-01-13T07:00:00+0800,2023-01-12 23:00:00,Hujan,Sebagian Besar Berawan
4062,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Kamis,0.25,21.0,29,2023-01-12T07:00:00+0800,2023-01-11 23:00:00,Sebagian Berawan,Sebagian Besar Berawan
4063,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Rabu,0.0,21.0,29,2023-01-11T07:00:00+0800,2023-01-10 23:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4064,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Selasa,0.0,21.0,29,2023-01-10T07:00:00+0800,2023-01-09 23:00:00,Sebagian Berawan,Sebagian Berawan
4065,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Senin,0.51,21.0,29,2023-01-09T07:00:00+0800,2023-01-08 23:00:00,Hujan Curah Petang,Sebagian Berawan
4066,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Minggu,0.0,21.0,29,2023-01-08T07:00:00+0800,2023-01-07 23:00:00,Sebagian Berawan,Sebagian Besar Berawan
4067,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Sabtu,0.0,21.0,29,2023-01-07T07:00:00+0800,2023-01-06 23:00:00,Sebagian Berawan,Sebagian Berawan
4068,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Jumat,0.0,22.0,29,2023-01-06T07:00:00+0800,2023-01-05 23:00:00,Hujan Curah Pagi,Sebagian Berawan
4069,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Kamis,0.25,22.0,29,2023-01-05T07:00:00+0800,2023-01-04 23:00:00,Sebagian Berawan,Hujan Ringan
4070,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Rabu,0.0,22.0,30,2023-01-04T07:00:00+0800,2023-01-03 23:00:00,Sebagian Berawan,Sebagian Besar Berawan
4071,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Selasa,0.0,22.0,29,2023-01-03T07:00:00+0800,2023-01-02 23:00:00,Berawan,Berawan
4072,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Senin,0.51,22.0,28,2023-01-02T07:00:00+0800,2023-01-01 23:00:00,Hujan Curah Petang,Berawan
4073,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Minggu,2.79,22.0,29,2023-01-01T07:00:00+0800,2022-12-31 23:00:00,Hujan Petang,Hujan Curah Pagi Buta
4074,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Sabtu,1.52,22.0,29,2022-12-31T07:00:00+0800,2022-12-30 23:00:00,Hujan,Berawan
4075,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Jumat,1.02,21.0,28,2022-12-30T07:00:00+0800,2022-12-29 23:00:00,Hujan Curah,Sebagian Besar Berawan
4076,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Kamis,18.03,21.0,27,2022-12-29T07:00:00+0800,2022-12-28 23:00:00,Badai Petir,Hujan
4077,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Rabu,7.62,21.0,28,2022-12-28T07:00:00+0800,2022-12-27 23:00:00,Hujan curah petir,Hujan
4078,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Selasa,52.07,22.0,26,2022-12-27T07:00:00+0800,2022-12-26 23:00:00,Hujan Lebat,Hujan Pagi Buta
4079,6ce77ac0804d74d415d7374d8ebdca385f729c04b9cc614a76a22866c4d3ab80,"Karangasem, Bali, Indonesia",Bali,Karangasem,Asia/Makassar,-8.425,115.567,Senin,5.33,21.0,26,2022-12-26T07:00:00+0800,2022-12-25 23:00:00,Hujan Ringan,Hujan Curah
4080,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Selasa,0.0,,33,2023-01-24T07:00:00+0700,2023-01-24 00:00:00,Berawan,
4081,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Senin,0.0,23.0,31,2023-01-23T07:00:00+0700,2023-01-23 00:00:00,Berawan,Berawan
4082,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Minggu,0.51,23.0,32,2023-01-22T07:00:00+0700,2023-01-22 00:00:00,Hujan Ringan Pagi,Berawan
4083,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Sabtu,0.0,22.0,32,2023-01-21T07:00:00+0700,2023-01-21 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4084,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Jumat,0.0,23.0,31,2023-01-20T07:00:00+0700,2023-01-20 00:00:00,Sebagian Besar Berawan,Berawan
4085,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Kamis,0.25,22.0,30,2023-01-19T07:00:00+0700,2023-01-19 00:00:00,Hujan Pagi,Hujan Ringan Larut Malam
4086,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Rabu,0.25,23.0,30,2023-01-18T07:00:00+0700,2023-01-18 00:00:00,Berawan,Hujan Curah Larut Malam
4087,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Selasa,0.0,23.0,31,2023-01-17T07:00:00+0700,2023-01-17 00:00:00,Berawan,Berawan
4088,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Senin,0.0,23.0,33,2023-01-16T07:00:00+0700,2023-01-16 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4089,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Minggu,0.0,23.0,33,2023-01-15T07:00:00+0700,2023-01-15 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4090,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Sabtu,0.0,23.0,33,2023-01-14T07:00:00+0700,2023-01-14 00:00:00,Sebagian Berawan,Sebagian Besar Berawan
4091,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Jumat,0.0,23.0,32,2023-01-13T07:00:00+0700,2023-01-13 00:00:00,Sebagian Berawan,Hujan Curah Pagi Buta
4092,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Kamis,0.0,23.0,33,2023-01-12T07:00:00+0700,2023-01-12 00:00:00,Sebagian Berawan,Berawan
4093,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Rabu,0.0,23.0,34,2023-01-11T07:00:00+0700,2023-01-11 00:00:00,Sebagian Berawan,Sebagian Berawan
4094,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Selasa,0.0,23.0,33,2023-01-10T07:00:00+0700,2023-01-10 00:00:00,Berawan,Berawan
4095,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Senin,0.0,23.0,32,2023-01-09T07:00:00+0700,2023-01-09 00:00:00,Sebagian Besar Berawan,Berawan
4096,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Minggu,0.0,23.0,32,2023-01-08T07:00:00+0700,2023-01-08 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4097,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Sabtu,0.0,23.0,33,2023-01-07T07:00:00+0700,2023-01-07 00:00:00,Sebagian Berawan,Sebagian Berawan
4098,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Jumat,0.0,22.0,33,2023-01-06T07:00:00+0700,2023-01-06 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4099,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Kamis,0.0,22.0,31,2023-01-05T07:00:00+0700,2023-01-05 00:00:00,Sebagian Besar Berawan,Sebagian Besar Berawan
4100,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Rabu,0.0,22.0,30,2023-01-04T07:00:00+0700,2023-01-04 00:00:00,Hujan Pagi,Berawan
4101,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Selasa,7.11,22.0,29,2023-01-03T07:00:00+0700,2023-01-03 00:00:00,Hujan Petang,Hujan
4102,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Senin,0.0,23.0,29,2023-01-02T07:00:00+0700,2023-01-02 00:00:00,Hujan Curah Pagi,Sebagian Besar Berawan
4103,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Minggu,0.0,22.0,29,2023-01-01T07:00:00+0700,2023-01-01 00:00:00,Hujan Curah Pagi,Berawan
4104,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Sabtu,0.25,22.0,29,2022-12-31T07:00:00+0700,2022-12-31 00:00:00,Hujan Lebat,Hujan Curah Larut Malam
4105,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Jumat,25.65,22.0,28,2022-12-30T07:00:00+0700,2022-12-30 00:00:00,Berawan,Hujan
4106,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Kamis,3.81,22.0,29,2022-12-29T07:00:00+0700,2022-12-29 00:00:00,Hujan,Hujan Curah
4107,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Rabu,0.0,23.0,30,2022-12-28T07:00:00+0700,2022-12-28 00:00:00,Berawan,Berawan
4108,0b86f098df13922b90affcf4dc0106f45db16db4c7b0a7b040d810eb7e07a2e8,"Karawang, Jawa Barat, Indonesia",Jawa Barat,Karawang,Asia/Jakarta,-6.304,107.308,Selasa,0.76,22.0,29,2022-12-27T07:00:00+0700,2022-12-27 00:00:00,Hujan Pagi,Sebagian Besar Berawan
